Tempo (s);Carga (g);Posicao (mm)
5,399;0;25,5
5,399;0;25,5
5,411;0;25,5
5,411;0;25,5
5,411;0;25,5
5,424;0;25,5
5,424;0;25,5
5,424;0;25,5
5,437;0;25,5
5,437;0;25,5
5,437;0;25,5
5,449;0;25,5
5,449;0;25,5
5,449;0;25,5
5,462;0;25,5
5,462;0;25,5
5,462;0;25,5
5,475;0;25,5
5,475;0;25,5
5,475;0;25,5
5,488;0;25,5
5,488;0;25,5
5,488;0;25,5
5,5;0;25,5
5,5;0;25,5
5,5;0;25,5
5,513;0;25,5
5,513;0;25,5
5,513;0;25,5
5,526;0;25,5
5,526;0;25,5
5,526;0;25,5
5,539;0;25,5
5,539;0;25,5
5,539;0;25,5
5,551;0;25,5
5,551;0;25,5
5,551;0;25,5
5,564;0;25,5
5,564;0;25,5
5,564;0;25,5
5,577;0;25,5
5,577;0;25,5
5,577;0;25,5
5,589;0;25,5
5,589;0;25,5
5,589;0;25,5
5,602;0;25,5
5,602;0;25,5
5,602;0;25,5
5,615;0;25,5
5,615;0;25,5
5,615;0;25,5
5,627;0;25,5
5,627;0;25,5
5,627;0;25,5
5,639;0;25,5
5,639;0;25,5
5,639;0;25,5
5,653;0;25,5
5,653;0;25,5
5,653;0;25,5
5,666;0;25,5
5,666;0;25,5
5,666;0;25,5
5,678;0;25,5
5,678;0;25,5
5,678;0;25,5
5,691;0;25,5
5,691;0;25,5
5,691;0;25,5
5,704;0;25,5
5,704;0;25,5
5,704;0;25,5
5,716;0;25,5
5,716;0;25,5
5,716;0;25,5
5,728;0;25,5
5,728;0;25,5
5,728;0;25,5
5,742;0;25,5
5,742;0;25,5
5,742;0;25,5
5,754;0;25,5
5,754;0;25,5
5,754;0;25,5
5,767;0;25,5
5,767;0;25,5
5,767;0;25,5
5,78;0;25,5
5,78;0;25,5
5,78;0;25,5
5,793;0;25,5
5,793;0;25,5
5,793;0;25,5
5,805;0;25,5
5,805;0;25,5
5,805;0;25,5
5,818;0;25,5
5,818;0;25,5
5,818;0;25,5
5,831;0;25,5
5,831;0;25,5
5,831;0;25,5
5,843;0;25,5
5,843;0;25,5
5,843;0;25,5
5,856;0;25,5
5,856;0;25,5
5,856;0;25,5
5,869;0;25,5
5,869;0;25,5
5,869;0;25,5
5,881;0;25,5
5,881;0;25,5
5,881;0;25,5
5,894;0;25,5
5,894;0;25,5
5,894;0;25,5
5,907;0;25,5
5,907;0;25,5
5,907;0;25,5
5,919;0;25,5
5,919;0;25,5
5,919;0;25,5
5,932;0;25,5
5,932;0;25,5
5,932;0;25,5
5,945;0;25,5
5,945;0;25,5
5,945;0;25,5
5,958;0;25,5
5,958;0;25,5
5,958;0;25,5
5,97;0;25,5
5,97;0;25,5
5,97;0;25,5
5,983;0;25,5
5,983;0;25,5
5,983;0;25,5
5,996;0;25,5
5,996;0;25,5
5,996;0;25,5
6,008;0;25,5
6,008;0;25,5
6,008;0;25,5
6,02;0;25,5
6,02;0;25,5
6,02;0;25,5
6,034;0;25,5
6,034;0;25,5
6,034;0;25,5
6,046;0;25,5
6,046;0;25,5
6,046;0;25,5
6,058;0;25,5
6,058;0;25,5
6,058;0;25,5
6,072;0;25,5
6,072;0;25,5
6,072;0;25,5
6,085;0;25,5
6,085;0;25,5
6,085;0;25,5
6,097;0;25,5
6,097;0;25,5
6,097;0;25,5
6,109;0;25,5
6,109;0;25,5
6,109;0;25,5
6,123;0;25,5
6,123;0;25,5
6,123;0;25,5
6,135;0;25,5
6,135;0;25,5
6,135;0;25,5
6,147;0;25,5
6,147;0;25,5
6,147;0;25,5
6,161;0;25,5
6,161;0;25,5
6,161;0;25,5
6,173;0;25,5
6,173;0;25,5
6,173;0;25,5
6,185;0;25,5
6,185;0;25,5
6,185;0;25,5
6,198;0;25,5
6,198;0;25,5
6,198;0;25,5
6,212;0;25,5
6,212;0;25,5
6,212;0;25,5
6,224;0;25,5
6,224;0;25,5
6,224;0;25,5
6,236;0;25,5
6,236;0;25,5
6,236;0;25,5
6,25;0;25,5
6,25;0;25,5
6,25;0;25,5
6,262;0;25,5
6,262;0;25,5
6,262;0;25,5
6,274;0;25,5
6,274;0;25,5
6,274;0;25,5
6,288;0;25,5
6,288;0;25,5
6,288;0;25,5
6,3;0;25,5
6,3;0;25,5
6,3;0;25,5
6,312;0;25,5
6,312;0;25,5
6,312;0;25,5
6,325;0;25,5
6,325;0;25,5
6,325;0;25,5
6,338;0;25,5
6,338;0;25,5
6,338;0;25,5
6,351;0;25,5
6,351;0;25,5
6,351;0;25,5
6,363;0;25,5
6,363;0;25,5
6,363;0;25,5
6,377;0;25,5
6,377;0;25,5
6,377;0;25,5
6,389;0;25,5
6,389;0;25,5
6,389;0;25,5
6,401;0;25,5
6,401;0;25,5
6,401;0;25,5
6,415;0;25,5
6,415;0;25,5
6,415;0;25,5
6,427;0;25,5
6,427;0;25,5
6,427;0;25,5
6,439;0;25,5
6,439;0;25,5
6,439;0;25,5
6,452;0;25,5
6,452;0;25,5
6,452;0;25,5
6,465;0;25,5
6,465;0;25,5
6,465;0;25,5
6,478;0;25,5
6,478;0;25,5
6,478;0;25,5
6,49;0;25,5
6,49;0;25,5
6,49;0;25,5
6,504;0;25,5
6,504;0;25,5
6,504;0;25,5
6,516;0;25,5
6,516;0;25,5
6,516;0;25,5
6,528;0;25,5
6,528;0;25,5
6,528;0;25,5
6,542;0;25,5
6,542;0;25,5
6,542;0;25,5
6,554;0;25,5
6,554;0;25,5
6,554;0;25,5
6,566;0;25,5
6,566;0;25,5
6,566;0;25,5
6,579;0;25,5
6,579;0;25,5
6,579;0;25,5
6,592;0;25,5
6,592;0;25,5
6,592;0;25,5
6,604;0;25,5
6,604;0;25,5
6,604;0;25,5
6,617;0;25,5
6,617;0;25,5
6,617;0;25,5
6,631;0;25,5
6,631;0;25,5
6,631;0;25,5
6,643;0;25,5
6,643;0;25,5
6,643;0;25,5
6,655;0;25,5
6,655;0;25,5
6,655;0;25,5
6,669;0;25,5
6,669;0;25,5
6,669;0;25,5
6,681;0;25,5
6,681;0;25,5
6,681;0;25,5
6,693;0;25,5
6,693;0;25,5
6,693;0;25,5
6,706;0;25,5
6,706;0;25,5
6,706;0;25,5
6,719;0;25,5
6,719;0;25,5
6,719;0;25,5
6,732;0;25,5
6,732;0;25,5
6,732;0;25,5
6,744;0;25,5
6,744;0;25,5
6,744;0;25,5
6,757;0;25,5
6,757;0;25,5
6,757;0;25,5
6,77;0;25,5
6,77;0;25,5
6,77;0;25,5
6,782;0;25,5
6,782;0;25,5
6,782;0;25,5
6,795;0;25,5
6,795;0;25,5
6,795;0;25,5
6,808;0;25,5
6,808;0;25,5
6,808;0;25,5
6,821;0;25,5
6,821;0;25,5
6,821;0;25,5
6,833;0;25,5
6,833;0;25,5
6,833;0;25,5
6,846;0;25,5
6,846;0;25,5
6,846;0;25,5
6,859;0;25,5
6,859;0;25,5
6,859;0;25,5
6,871;0;25,5
6,871;0;25,5
6,871;0;25,5
6,884;0;25,5
6,884;0;25,5
6,884;0;25,5
6,897;0;25,5
6,897;0;25,5
6,897;0;25,5
6,91;0;25,5
6,91;0;25,5
6,91;0;25,5
6,922;0;25,5
6,922;0;25,5
6,922;0;25,5
6,935;0;25,5
6,935;0;25,5
6,935;0;25,5
6,948;0;25,5
6,948;0;25,5
6,948;0;25,5
6,96;0;25,5
6,96;0;25,5
6,96;0;25,5
6,973;0;25,5
6,973;0;25,5
6,973;0;25,5
6,986;0;25,5
6,986;0;25,5
6,986;0;25,5
6,998;0;25,5
6,998;0;25,5
6,998;0;25,5
7,012;0;25,5
7,012;0;25,5
7,012;0;25,5
7,024;0;25,5
7,024;0;25,5
7,024;0;25,5
7,036;0;25,5
7,036;0;25,5
7,036;0;25,5
7,049;0;25,5
7,049;0;25,5
7,049;0;25,5
7,062;0;25,5
7,062;0;25,5
7,062;0;25,5
7,075;0;25,5
7,075;0;25,5
7,075;0;25,5
7,087;0;25,5
7,087;0;25,5
7,087;0;25,5
7,101;0;25,5
7,101;0;25,5
7,101;0;25,5
7,113;0;25,5
7,113;0;25,5
7,113;0;25,5
7,125;0;25,5
7,125;0;25,5
7,125;0;25,5
7,139;0;25,5
7,139;0;25,5
7,139;0;25,5
7,151;0;25,5
7,151;0;25,5
7,151;0;25,5
7,163;0;25,5
7,163;0;25,5
7,163;0;25,5
7,176;0;25,5
7,176;0;25,5
7,176;0;25,5
7,19;0;25,5
7,19;0;25,5
7,19;0;25,5
7,202;0;25,5
7,202;0;25,5
7,202;0;25,5
7,214;0;25,5
7,214;0;25,5
7,214;0;25,5
7,228;0;25,5
7,228;0;25,5
7,228;0;25,5
7,24;0;25,5
7,24;0;25,5
7,24;0;25,5
7,252;0;25,5
7,252;0;25,5
7,252;0;25,5
7,266;0;25,5
7,266;0;25,5
7,266;0;25,5
7,278;0;25,5
7,278;0;25,5
7,278;0;25,5
7,29;0;25,5
7,29;0;25,5
7,29;0;25,5
7,303;0;25,5
7,303;0;25,5
7,303;0;25,5
7,316;0;25,5
7,316;0;25,5
7,316;0;25,5
7,329;0;25,5
7,329;0;25,5
7,329;0;25,5
7,341;0;25,5
7,341;0;25,5
7,341;0;25,5
7,355;0;25,5
7,355;0;25,5
7,355;0;25,5
7,367;0;25,5
7,367;0;25,5
7,367;0;25,5
7,379;0;25,5
7,379;0;25,5
7,379;0;25,5
7,392;0;25,5
7,392;0;25,5
7,392;0;25,5
7,405;0;25,5
7,405;0;25,5
7,405;0;25,5
7,417;0;25,5
7,417;0;25,5
7,417;0;25,5
7,43;0;25,5
7,43;0;25,5
7,43;0;25,5
7,443;0;25,5
7,443;0;25,5
7,443;0;25,5
7,455;0;25,5
7,455;0;25,5
7,455;0;25,5
7,468;0;25,5
7,468;0;25,5
7,468;0;25,5
7,482;0;25,5
7,482;0;25,5
7,482;0;25,5
7,494;0;25,5
7,494;0;25,5
7,494;0;25,5
7,506;0;25,5
7,506;0;25,5
7,506;0;25,5
7,519;0;25,5
7,519;0;25,5
7,519;0;25,5
7,532;0;25,5
7,532;0;25,5
7,532;0;25,5
7,544;0;25,5
7,544;0;25,5
7,544;0;25,5
7,557;0;25,5
7,557;0;25,5
7,557;0;25,5
7,57;0;25,5
7,57;0;25,5
7,57;0;25,5
7,583;0;25,5
7,583;0;25,5
7,583;0;25,5
7,595;0;25,5
7,595;0;25,5
7,595;0;25,5
7,609;0;25,5
7,609;0;25,5
7,609;0;25,5
7,621;0;25,5
7,621;0;25,5
7,621;0;25,5
7,633;0;25,5
7,633;0;25,5
7,633;0;25,5
7,646;0;25,5
7,646;0;25,5
7,646;0;25,5
7,659;0;25,5
7,659;0;25,5
7,659;0;25,5
7,671;0;25,5
7,671;0;25,5
7,671;0;25,5
7,684;0;25,5
7,684;0;25,5
7,684;0;25,5
7,697;0;25,5
7,697;0;25,5
7,697;0;25,5
7,71;0;25,5
7,71;0;25,5
7,71;0;25,5
7,722;0;25,5
7,722;0;25,5
7,722;0;25,5
7,734;0;25,5
7,734;0;25,5
7,734;0;25,5
7,748;0;25,5
7,748;0;25,5
7,748;0;25,5
7,761;0;25,5
7,761;0;25,5
7,761;0;25,5
7,773;0;25,5
7,773;0;25,5
7,773;0;25,5
7,786;0;25,5
7,786;0;25,5
7,786;0;25,5
7,799;0;25,5
7,799;0;25,5
7,799;0;25,5
7,811;0;25,5
7,811;0;25,5
7,811;0;25,5
7,824;0;25,5
7,824;0;25,5
7,824;0;25,5
7,837;0;25,5
7,837;0;25,5
7,837;0;25,5
7,849;0;25,5
7,849;0;25,5
7,849;0;25,5
7,861;0;25,5
7,861;0;25,5
7,861;0;25,5
7,875;0;25,5
7,875;0;25,5
7,875;0;25,5
7,888;0;25,5
7,888;0;25,5
7,888;0;25,5
7,9;0;25,5
7,9;0;25,5
7,9;0;25,5
7,913;0;25,5
7,913;0;25,5
7,913;0;25,5
7,926;0;25,5
7,926;0;25,5
7,926;0;25,5
7,938;0;25,5
7,938;0;25,5
7,938;0;25,5
7,951;0;25,5
7,951;0;25,5
7,951;0;25,5
7,964;0;25,5
7,964;0;25,5
7,964;0;25,5
7,976;0;25,5
7,976;0;25,5
7,976;0;25,5
7,989;0;25,5
7,989;0;25,5
7,989;0;25,5
8,002;0;25,5
8,002;0;25,5
8,002;0;25,5
8,014;0;25,5
8,014;0;25,5
8,014;0;25,5
8,027;0;25,5
8,027;0;25,5
8,027;0;25,5
8,041;0;25,5
8,041;0;25,5
8,041;0;25,5
8,053;0;25,5
8,053;0;25,5
8,053;0;25,5
8,065;0;25,5
8,065;0;25,5
8,065;0;25,5
8,079;0;25,5
8,079;0;25,5
8,079;0;25,5
8,091;0;25,5
8,091;0;25,5
8,091;0;25,5
8,103;0;25,5
8,103;0;25,5
8,103;0;25,5
8,116;0;25,5
8,116;0;25,5
8,116;0;25,5
8,129;0;25,5
8,129;0;25,5
8,129;0;25,5
8,141;0;25,5
8,141;0;25,5
8,141;0;25,5
8,154;0;25,5
8,154;0;25,5
8,154;0;25,5
8,168;0;25,5
8,168;0;25,5
8,168;0;25,5
8,18;0;25,5
8,18;0;25,5
8,18;0;25,5
8,192;0;25,5
8,192;0;25,5
8,192;0;25,5
8,206;0;25,5
8,206;0;25,5
8,206;0;25,5
8,218;0;25,5
8,218;0;25,5
8,218;0;25,5
8,23;0;25,5
8,23;0;25,5
8,23;0;25,5
8,243;0;25,5
8,243;0;25,5
8,243;0;25,5
8,256;0;25,5
8,256;0;25,5
8,256;0;25,5
8,268;0;25,5
8,268;0;25,5
8,268;0;25,5
8,281;0;25,5
8,281;0;25,5
8,281;0;25,5
8,294;0;25,5
8,294;0;25,5
8,294;0;25,5
8,307;0;25,5
8,307;0;25,5
8,307;0;25,5
8,319;0;25,5
8,319;0;25,5
8,319;0;25,5
8,333;0;25,5
8,333;0;25,5
8,333;0;25,5
8,345;0;25,5
8,345;0;25,5
8,345;0;25,5
8,357;0;25,5
8,357;0;25,5
8,357;0;25,5
8,37;0;25,5
8,37;0;25,5
8,37;0;25,5
8,383;0;25,5
8,383;0;25,5
8,383;0;25,5
8,395;0;25,5
8,395;0;25,5
8,395;0;25,5
8,408;0;25,5
8,408;0;25,5
8,408;0;25,5
8,421;0;25,5
8,421;0;25,5
8,421;0;25,5
8,434;0;25,5
8,434;0;25,5
8,434;0;25,5
8,446;0;25,5
8,446;0;25,5
8,446;0;25,5
8,459;0;25,5
8,459;0;25,5
8,459;0;25,5
8,472;0;25,5
8,472;0;25,5
8,472;0;25,5
8,484;0;25,5
8,484;0;25,5
8,484;0;25,5
8,497;0;25,5
8,497;0;25,5
8,497;0;25,5
8,51;0;25,5
8,51;0;25,5
8,51;0;25,5
8,523;0;25,5
8,523;0;25,5
8,523;0;25,5
8,535;0;25,5
8,535;0;25,5
8,535;0;25,5
8,548;0;25,5
8,548;0;25,5
8,548;0;25,5
8,561;0;25,5
8,561;0;25,5
8,561;0;25,5
8,573;0;25,5
8,573;0;25,5
8,573;0;25,5
8,586;0;25,5
8,586;0;25,5
8,586;0;25,5
8,599;0;25,5
8,599;0;25,5
8,599;0;25,5
8,612;0;25,5
8,612;0;25,5
8,612;0;25,5
8,624;0;25,5
8,624;0;25,5
8,624;0;25,5
8,637;0;25,5
8,637;0;25,5
8,637;0;25,5
8,65;0;25,5
8,65;0;25,5
8,65;0;25,5
8,662;0;25,5
8,662;0;25,5
8,662;0;25,5
8,675;0;25,5
8,675;0;25,5
8,675;0;25,5
8,688;0;25,5
8,688;0;25,5
8,688;0;25,5
8,7;0;25,5
8,7;0;25,5
8,7;0;25,5
8,713;0;25,5
8,713;0;25,5
8,713;0;25,5
8,726;0;25,5
8,726;0;25,5
8,726;0;25,5
8,739;0;25,5
8,739;0;25,5
8,739;0;25,5
8,751;0;25,5
8,751;0;25,5
8,751;0;25,5
8,764;0;25,5
8,764;0;25,5
8,764;0;25,5
8,777;0;25,5
8,777;0;25,5
8,777;0;25,5
8,789;0;25,5
8,789;0;25,5
8,789;0;25,5
8,803;0;25,5
8,803;0;25,5
8,803;0;25,5
8,815;0;25,5
8,815;0;25,5
8,815;0;25,5
8,827;0;25,5
8,827;0;25,5
8,827;0;25,5
8,84;0;25,5
8,84;0;25,5
8,84;0;25,5
8,853;0;25,5
8,853;0;25,5
8,853;0;25,5
8,866;0;25,5
8,866;0;25,5
8,866;0;25,5
8,878;0;25,5
8,878;0;25,5
8,878;0;25,5
8,892;0;25,5
8,892;0;25,5
8,892;0;25,5
8,904;0;25,5
8,904;0;25,5
8,904;0;25,5
8,916;0;25,5
8,916;0;25,5
8,916;0;25,5
8,93;0;25,5
8,93;0;25,5
8,93;0;25,5
8,942;0;25,5
8,942;0;25,5
8,942;0;25,5
8,954;0;25,5
8,954;0;25,5
8,954;0;25,5
8,967;0;25,5
8,967;0;25,5
8,967;0;25,5
8,98;0;25,5
8,98;0;25,5
8,98;0;25,5
8,992;0;25,5
8,992;0;25,5
8,992;0;25,5
9,005;0;25,5
9,005;0;25,5
9,005;0;25,5
9,018;0;25,5
9,018;0;25,5
9,018;0;25,5
9,031;0;25,5
9,031;0;25,5
9,031;0;25,5
9,043;0;25,5
9,043;0;25,5
9,043;0;25,5
9,056;0;25,5
9,056;0;25,5
9,056;0;25,5
9,069;0;25,5
9,069;0;25,5
9,069;0;25,5
9,081;0;25,5
9,081;0;25,5
9,081;0;25,5
9,094;0;25,5
9,094;0;25,5
9,094;0;25,5
9,107;0;25,5
9,107;0;25,5
9,107;0;25,5
9,119;0;25,5
9,119;0;25,5
9,119;0;25,5
9,132;0;25,5
9,132;0;25,5
9,132;0;25,5
9,148;0;25,5
9,148;0;25,5
9,148;0;25,5
9,16;0;25,4
9,16;0;25,4
9,16;0;25,4
9,173;0;25,4
9,173;0;25,4
9,173;0;25,4
9,187;0;25,3
9,187;0;25,3
9,187;0;25,3
9,2;0;25,2
9,2;0;25,2
9,2;0;25,2
9,213;0;25,2
9,213;0;25,2
9,213;0;25,2
9,225;0;25,1
9,225;0;25,1
9,225;0;25,1
9,239;0;25
9,239;0;25
9,239;0;25
9,252;0;25
9,252;0;25
9,252;0;25
9,265;0;24,9
9,265;0;24,9
9,265;0;24,9
9,279;0;24,9
9,279;0;24,9
9,279;0;24,9
9,292;0;24,8
9,292;0;24,8
9,292;0;24,8
9,305;0,1;24,7
9,305;0,1;24,7
9,305;0,1;24,7
9,319;0,1;24,7
9,319;0,1;24,7
9,319;0,1;24,7
9,332;0,2;24,6
9,332;0,2;24,6
9,332;0,2;24,6
9,344;0,3;24,5
9,344;0,3;24,5
9,344;0,3;24,5
9,358;0,5;24,5
9,358;0,5;24,5
9,358;0,5;24,5
9,371;0,8;24,4
9,371;0,8;24,4
9,371;0,8;24,4
9,384;1,1;24,3
9,384;1,1;24,3
9,384;1,1;24,3
9,397;1,5;24,3
9,397;1,5;24,3
9,397;1,5;24,3
9,411;1,9;24,2
9,411;1,9;24,2
9,411;1,9;24,2
9,423;2,6;24,1
9,423;2,6;24,1
9,423;2,6;24,1
9,437;3,3;24,1
9,437;3,3;24,1
9,437;3,3;24,1
9,451;4,1;24
9,451;4,1;24
9,451;4,1;24
9,464;5,1;23,9
9,464;5,1;23,9
9,464;5,1;23,9
9,477;6,2;23,9
9,477;6,2;23,9
9,477;6,2;23,9
9,49;7,4;23,8
9,49;7,4;23,8
9,49;7,4;23,8
9,503;8,7;23,7
9,503;8,7;23,7
9,503;8,7;23,7
9,516;10,2;23,7
9,516;10,2;23,7
9,516;10,2;23,7
9,53;11,8;23,6
9,53;11,8;23,6
9,53;11,8;23,6
9,543;13,5;23,5
9,543;13,5;23,5
9,543;13,5;23,5
9,556;15,3;23,5
9,556;15,3;23,5
9,556;15,3;23,5
9,57;17,2;23,4
9,57;17,2;23,4
9,57;17,2;23,4
9,583;19,3;23,3
9,583;19,3;23,3
9,583;19,3;23,3
9,596;21,4;23,3
9,596;21,4;23,3
9,596;21,4;23,3
9,609;23,6;23,2
9,609;23,6;23,2
9,609;23,6;23,2
9,623;25,9;23,2
9,623;25,9;23,2
9,623;25,9;23,2
9,636;28,2;23,1
9,636;28,2;23,1
9,636;28,2;23,1
9,649;30,7;23
9,649;30,7;23
9,649;30,7;23
9,662;33,2;23
9,662;33,2;23
9,662;33,2;23
9,675;35,9;22,9
9,675;35,9;22,9
9,675;35,9;22,9
9,688;38,5;22,8
9,688;38,5;22,8
9,688;38,5;22,8
9,702;41,3;22,8
9,702;41,3;22,8
9,702;41,3;22,8
9,715;44,2;22,7
9,715;44,2;22,7
9,715;44,2;22,7
9,729;47,1;22,6
9,729;47,1;22,6
9,729;47,1;22,6
9,742;50,1;22,6
9,742;50,1;22,6
9,742;50,1;22,6
9,755;53,1;22,5
9,755;53,1;22,5
9,755;53,1;22,5
9,768;56,2;22,4
9,768;56,2;22,4
9,768;56,2;22,4
9,781;59,3;22,4
9,781;59,3;22,4
9,781;59,3;22,4
9,795;62,5;22,3
9,795;62,5;22,3
9,795;62,5;22,3
9,808;65,8;22,2
9,808;65,8;22,2
9,808;65,8;22,2
9,821;69,1;22,2
9,821;69,1;22,2
9,821;69,1;22,2
9,835;72,5;22,1
9,835;72,5;22,1
9,835;72,5;22,1
9,847;75,9;22,1
9,847;75,9;22,1
9,847;75,9;22,1
9,86;79,3;22
9,86;79,3;22
9,86;79,3;22
9,875;82,7;21,9
9,875;82,7;21,9
9,875;82,7;21,9
9,888;86,1;21,9
9,888;86,1;21,9
9,888;86,1;21,9
9,901;89,6;21,8
9,901;89,6;21,8
9,901;89,6;21,8
9,914;93;21,7
9,914;93;21,7
9,914;93;21,7
9,927;96,4;21,7
9,927;96,4;21,7
9,927;96,4;21,7
9,94;99,7;21,6
9,94;99,7;21,6
9,94;99,7;21,6
9,954;103,1;21,5
9,954;103,1;21,5
9,954;103,1;21,5
9,967;106,5;21,5
9,967;106,5;21,5
9,967;106,5;21,5
9,98;109,8;21,4
9,98;109,8;21,4
9,98;109,8;21,4
9,993;113,1;21,3
9,993;113,1;21,3
9,993;113,1;21,3
10,007;116,4;21,3
10,007;116,4;21,3
10,007;116,4;21,3
10,021;119,6;21,2
10,021;119,6;21,2
10,021;119,6;21,2
10,034;122,8;21,1
10,034;122,8;21,1
10,034;122,8;21,1
10,048;126;21,1
10,048;126;21,1
10,048;126;21,1
10,061;129,1;21
10,061;129,1;21
10,061;129,1;21
10,074;132,1;20,9
10,074;132,1;20,9
10,074;132,1;20,9
10,088;135,1;20,9
10,088;135,1;20,9
10,088;135,1;20,9
10,101;138,1;20,8
10,101;138,1;20,8
10,101;138,1;20,8
10,114;141;20,7
10,114;141;20,7
10,114;141;20,7
10,128;143,9;20,7
10,128;143,9;20,7
10,128;143,9;20,7
10,141;146,8;20,6
10,141;146,8;20,6
10,141;146,8;20,6
10,154;149,6;20,5
10,154;149,6;20,5
10,154;149,6;20,5
10,169;152,4;20,5
10,169;152,4;20,5
10,169;152,4;20,5
10,182;155,2;20,4
10,182;155,2;20,4
10,182;155,2;20,4
10,195;158;20,3
10,195;158;20,3
10,195;158;20,3
10,208;160,7;20,3
10,208;160,7;20,3
10,208;160,7;20,3
10,223;163,4;20,2
10,223;163,4;20,2
10,223;163,4;20,2
10,236;166,2;20,1
10,236;166,2;20,1
10,236;166,2;20,1
10,249;168,9;20,1
10,249;168,9;20,1
10,249;168,9;20,1
10,263;171,6;20
10,263;171,6;20
10,263;171,6;20
10,276;174,3;19,9
10,276;174,3;19,9
10,276;174,3;19,9
10,289;177,1;19,9
10,289;177,1;19,9
10,289;177,1;19,9
10,303;179,8;19,8
10,303;179,8;19,8
10,303;179,8;19,8
10,317;182,6;19,7
10,317;182,6;19,7
10,317;182,6;19,7
10,33;185,3;19,7
10,33;185,3;19,7
10,33;185,3;19,7
10,344;187,9;19,6
10,344;187,9;19,6
10,344;187,9;19,6
10,357;190,6;19,5
10,357;190,6;19,5
10,357;190,6;19,5
10,37;193,3;19,5
10,37;193,3;19,5
10,37;193,3;19,5
10,384;195,9;19,4
10,384;195,9;19,4
10,384;195,9;19,4
10,397;198,6;19,3
10,397;198,6;19,3
10,397;198,6;19,3
10,41;201,2;19,3
10,41;201,2;19,3
10,41;201,2;19,3
10,425;203,8;19,2
10,425;203,8;19,2
10,425;203,8;19,2
10,438;206,5;19,1
10,438;206,5;19,1
10,438;206,5;19,1
10,451;209,1;19,1
10,451;209,1;19,1
10,451;209,1;19,1
10,464;211,7;19
10,464;211,7;19
10,464;211,7;19
10,479;214,3;18,9
10,479;214,3;18,9
10,479;214,3;18,9
10,492;217;18,9
10,492;217;18,9
10,492;217;18,9
10,505;219,6;18,8
10,505;219,6;18,8
10,505;219,6;18,8
10,519;222,2;18,7
10,519;222,2;18,7
10,519;222,2;18,7
10,532;224,9;18,7
10,532;224,9;18,7
10,532;224,9;18,7
10,545;227,5;18,6
10,545;227,5;18,6
10,545;227,5;18,6
10,559;230,2;18,5
10,559;230,2;18,5
10,559;230,2;18,5
10,572;233;18,5
10,572;233;18,5
10,572;233;18,5
10,585;235,7;18,4
10,585;235,7;18,4
10,585;235,7;18,4
10,599;238,5;18,3
10,599;238,5;18,3
10,599;238,5;18,3
10,613;241,4;18,3
10,613;241,4;18,3
10,613;241,4;18,3
10,626;244,3;18,2
10,626;244,3;18,2
10,626;244,3;18,2
10,64;247,2;18,1
10,64;247,2;18,1
10,64;247,2;18,1
10,653;250,1;18,1
10,653;250,1;18,1
10,653;250,1;18,1
10,666;253,1;18
10,666;253,1;18
10,666;253,1;18
10,68;256,2;17,9
10,68;256,2;17,9
10,68;256,2;17,9
10,693;259,2;17,9
10,693;259,2;17,9
10,693;259,2;17,9
10,707;262,3;17,8
10,707;262,3;17,8
10,707;262,3;17,8
10,72;265,5;17,7
10,72;265,5;17,7
10,72;265,5;17,7
10,734;268,6;17,7
10,734;268,6;17,7
10,734;268,6;17,7
10,747;271,8;17,6
10,747;271,8;17,6
10,747;271,8;17,6
10,761;275;17,5
10,761;275;17,5
10,761;275;17,5
10,775;278,3;17,5
10,775;278,3;17,5
10,775;278,3;17,5
10,788;281,5;17,4
10,788;281,5;17,4
10,788;281,5;17,4
10,801;284,9;17,3
10,801;284,9;17,3
10,801;284,9;17,3
10,815;288,2;17,3
10,815;288,2;17,3
10,815;288,2;17,3
10,828;291,6;17,2
10,828;291,6;17,2
10,828;291,6;17,2
10,841;295;17,1
10,841;295;17,1
10,841;295;17,1
10,855;298,5;17,1
10,855;298,5;17,1
10,855;298,5;17,1
10,868;301,9;17
10,868;301,9;17
10,868;301,9;17
10,881;305,4;17
10,881;305,4;17
10,881;305,4;17
10,895;309;16,9
10,895;309;16,9
10,895;309;16,9
10,909;312,6;16,8
10,909;312,6;16,8
10,909;312,6;16,8
10,922;316,2;16,7
10,922;316,2;16,7
10,922;316,2;16,7
10,936;320;16,7
10,936;320;16,7
10,936;320;16,7
10,949;323,7;16,6
10,949;323,7;16,6
10,949;323,7;16,6
10,962;327,6;16,6
10,962;327,6;16,6
10,962;327,6;16,6
10,976;331,5;16,5
10,976;331,5;16,5
10,976;331,5;16,5
10,99;335,6;16,4
10,99;335,6;16,4
10,99;335,6;16,4
11,003;339,6;16,4
11,003;339,6;16,4
11,003;339,6;16,4
11,016;343,8;16,3
11,016;343,8;16,3
11,016;343,8;16,3
11,03;348;16,2
11,03;348;16,2
11,03;348;16,2
11,043;352,2;16,2
11,043;352,2;16,2
11,043;352,2;16,2
11,057;356,6;16,1
11,057;356,6;16,1
11,057;356,6;16,1
11,071;360,9;16
11,071;360,9;16
11,071;360,9;16
11,084;365,4;16
11,084;365,4;16
11,084;365,4;16
11,097;369,8;15,9
11,097;369,8;15,9
11,097;369,8;15,9
11,111;374,4;15,8
11,111;374,4;15,8
11,111;374,4;15,8
11,124;379;15,8
11,124;379;15,8
11,124;379;15,8
